"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","diff.pct","HGNC.symbol"
"Slc45a4",1069,5.26265681599521e-63,-0.414907783474819,0.091,0.135,1.42791667388398e-58,"4hours",-0.044,"SLC45A4"
"Mbtd1",500,8.23978317632979e-58,0.22575936111915,0.1,0.089,2.23570036923356e-53,"Control",0.011,"MBTD1"
"Chn2",501,8.52753581419021e-58,0.299970781345506,0.104,0.091,2.31377629246423e-53,"Control",0.013,"CHN2"
"Dnajc5",803,6.78572353225664e-221,0.298148675154905,0.113,0.113,1.84117036600719e-216,"4hours",0,"DNAJC5"
"Dnajc5",1655,1.84509812296432e-104,0.408449656281901,0.159,0.104,5.0063047370391e-100,"12hours",0.055,"DNAJC5"
"Dnajc5",2921,1.19737165668025e-115,-0.39107181560265,0.073,0.122,3.24882851607053e-111,"6weeks",-0.049,"DNAJC5"
"Dnajc5",502,1.52881216084218e-57,-0.262757708547312,0.086,0.12,4.14812603601308e-53,"Control",-0.034,"DNAJC5"
"Cog5",1203,3.7072389165166e-31,-0.222672441146802,0.112,0.145,1.00588513521845e-26,"4hours",-0.033,"COG5"
"Cog5",503,1.76432286708974e-57,0.244601116750528,0.158,0.137,4.7871372352746e-53,"Control",0.021,"COG5"
"Sertad2",504,2.07457710478854e-57,-0.346901748528509,0.072,0.103,5.62895005842275e-53,"Control",-0.031,"SERTAD2"
"Sertad2",3088,1.92649316042797e-56,-0.361920131688819,0.073,0.102,5.22715389218921e-52,"6weeks",-0.029,"SERTAD2"
"Sertad2",619,0,0.914138399452321,0.159,0.089,0,"4hours",0.07,"SERTAD2"
"Gpcpd1",505,4.67095560734319e-57,0.309381826713087,0.107,0.081,1.26737038494043e-52,"Control",0.026,"GPCPD1"
"Tacc1",507,8.97849806544313e-57,0.238691418136439,0.137,0.123,2.43613588009668e-52,"Control",0.014,"TACC1"
"Tacc1",2235,2.28735050563286e-113,-0.344979946380591,0.116,0.129,6.20626812693365e-109,"2days",-0.013,"TACC1"
"Tacc1",1802,1.47008316552927e-47,-0.353253632095265,0.101,0.131,3.98877665303056e-43,"12hours",-0.03,"TACC1"
"Tacc1",3048,1.65464551293808e-64,0.307262672394914,0.142,0.123,4.48954967025488e-60,"6weeks",0.019,"TACC1"
"Abcc2",508,1.29631879455482e-56,-0.574370665512236,0.199,0.227,3.51730178526559e-52,"Control",-0.028,"ABCC2"
"Abcc2",573,0,2.10048357090488,0.311,0.21,0,"4hours",0.101,"ABCC2"
"Abcc2",2369,0,-1.24629710677786,0.168,0.232,0,"14days",-0.064,"ABCC2"
"Abcc2",1549,1.6651458110916e-163,-0.806904351429103,0.164,0.232,4.51804012923484e-159,"12hours",-0.068,"ABCC2"
"Abcc2",3029,4.79653522759192e-69,-0.437460004256338,0.221,0.221,1.30144390330252e-64,"6weeks",0,"ABCC2"
"Tbc1d32",1709,5.56303280802781e-77,-0.329142395273831,0.072,0.104,1.50941769180219e-72,"12hours",-0.032,"TBC1D32"
"Tbc1d32",509,4.71627496803035e-56,0.233998451658294,0.116,0.095,1.27966688707567e-51,"Control",0.021,"TBC1D32"
"Tbc1d32",1133,1.98429321619885e-49,-0.304940443515756,0.071,0.103,5.38398278351235e-45,"4hours",-0.032,"TBC1D32"
"Tbc1d32",3091,8.90846143502063e-56,0.217668241457522,0.113,0.096,2.41713284116415e-51,"6weeks",0.017,"TBC1D32"
"Tbc1d32",2329,2.0019436209747e-28,-0.212360610657461,0.08,0.103,5.43187362679064e-24,"2days",-0.023,"TBC1D32"
"Dock4",1909,1.72442128079609e-23,0.257954242546675,0.162,0.148,4.67887226118403e-19,"12hours",0.014,"DOCK4"
"Dock4",510,9.55975742957756e-56,0.245323393396445,0.163,0.147,2.59384898336728e-51,"Control",0.016,"DOCK4"
"Dock4",1118,1.80247206560898e-51,-0.315591491382098,0.112,0.156,4.89064745561685e-47,"4hours",-0.044,"DOCK4"
"Dock4",2583,1.46206620533553e-70,-0.466950461788381,0.121,0.156,3.96702423493689e-66,"14days",-0.035,"DOCK4"
"Diaph2",887,1.41402404477639e-148,0.273132034169949,0.17,0.167,3.83667144069179e-144,"4hours",0.003,"DIAPH2"
"Diaph2",511,1.17087811410277e-55,-0.2382894234431,0.136,0.175,3.17694358699504e-51,"Control",-0.039,"DIAPH2"
"Atad2b",512,3.71237253671267e-55,0.246115481298154,0.109,0.093,1.00727804038625e-50,"Control",0.016,"ATAD2B"
"Kmt2c",513,5.80038335106069e-55,0.242719358645321,0.109,0.093,1.5738180146433e-50,"Control",0.016,"KMT2C"
"Clpx",514,1.20938398010719e-54,0.272330972796661,0.103,0.081,3.28142155322484e-50,"Control",0.022,"CLPX"
"Cd27",1578,4.1992268138846e-144,-0.441535486749309,0.063,0.104,1.13937621141131e-139,"12hours",-0.041,"CD27"
"Cd27",515,4.26675756669136e-54,0.24124432209586,0.12,0.092,1.15769933057037e-49,"Control",0.028,"CD27"
"Cd27",3168,2.29803672038832e-36,0.235735247031246,0.115,0.094,6.23526303342963e-32,"6weeks",0.021,"CD27"
"Cd27",992,9.77787285310504e-89,-0.430927691081981,0.056,0.103,2.65303024123299e-84,"4hours",-0.047,"CD27"
"Gmds",516,6.76440173251437e-54,-0.301105931912288,0.083,0.115,1.83538512208313e-49,"Control",-0.032,"GMDS"
"Gmds",1712,1.90800971402458e-75,0.397079883191228,0.143,0.102,5.17700275706291e-71,"12hours",0.041,"GMDS"
"Helz",517,7.26769775878905e-54,0.26941391785121,0.111,0.087,1.97194443289223e-49,"Control",0.024,"HELZ"
"Atxn7",518,3.58858320121385e-53,0.227392136353527,0.11,0.094,9.73690279985354e-49,"Control",0.016,"ATXN7"
"Atxn7",1635,4.31658832115454e-112,-0.471050995519591,0.057,0.106,1.17121990917886e-107,"12hours",-0.049,"ATXN7"
"Atxn7",1198,7.57646489910186e-33,-0.218453541654235,0.073,0.101,2.05572222107331e-28,"4hours",-0.028,"ATXN7"
"Ranbp10",519,1.1159159324033e-52,0.211616887095029,0.12,0.105,3.02781469938988e-48,"Control",0.015,"RANBP10"
"Ranbp10",1192,2.73876626469159e-34,-0.221859281719245,0.081,0.111,7.4310945059877e-30,"4hours",-0.03,"RANBP10"
"Slc6a6",1521,1.29903408876903e-184,-0.822244127403185,0.055,0.109,3.52466919305701e-180,"12hours",-0.054,"SLC6A6"
"Slc6a6",520,2.83437360692093e-52,0.274340843681166,0.116,0.096,7.69050590765856e-48,"Control",0.02,"SLC6A6"
"Slc6a6",1153,6.45204015803785e-44,-0.48849107000032,0.07,0.104,1.75063205608041e-39,"4hours",-0.034,"SLC6A6"
"Slc6a6",2381,4.38118213334096e-287,0.910278656774149,0.156,0.09,1.1887461482394e-282,"14days",0.066,"SLC6A6"
"Slc6a6",2213,7.18072406212763e-133,-0.319903419308088,0.102,0.1,1.94834585977709e-128,"2days",0.00199999999999999,"SLC6A6"
"Ptk2b",2599,9.01396700495219e-67,-0.41886449965274,0.069,0.103,2.44575966745368e-62,"14days",-0.034,"PTK2B"
"Ptk2b",600,0,0.983216934568737,0.16,0.09,0,"4hours",0.07,"PTK2B"
"Ptk2b",1792,1.8590017283792e-49,0.311308220774696,0.125,0.092,5.04402938961129e-45,"12hours",0.033,"PTK2B"
"Ptk2b",521,2.99389514641012e-52,-0.337251601287254,0.077,0.103,8.12333570075457e-48,"Control",-0.026,"PTK2B"
"Ptk2b",3089,2.66805516475998e-56,-0.324312956234009,0.08,0.102,7.23923407854325e-52,"6weeks",-0.022,"PTK2B"
"Kifc3",1070,1.38933575866255e-62,-0.423127567646902,0.114,0.16,3.76968471397909e-58,"4hours",-0.046,"KIFC3"
"Kifc3",2093,2.9587079378211e-231,0.318845921539801,0.221,0.142,8.02786224768998e-227,"2days",0.079,"KIFC3"
"Kifc3",1589,5.65166219346281e-137,-0.531918279371304,0.102,0.165,1.53346550295227e-132,"12hours",-0.063,"KIFC3"
"Kifc3",522,3.49444037849782e-52,0.215876658656391,0.172,0.15,9.48146507897812e-48,"Control",0.022,"KIFC3"
"Kifc3",2646,1.26972695522301e-52,0.261138231357734,0.172,0.152,3.44515014760659e-48,"14days",0.02,"KIFC3"
"Eps15l1",1206,3.13523681390952e-29,-0.214502279100798,0.092,0.122,8.5068380471807e-25,"4hours",-0.03,"EPS15L1"
"Eps15l1",1902,6.11400243003382e-25,-0.233333746198389,0.099,0.122,1.65891227934108e-20,"12hours",-0.023,"EPS15L1"
"Eps15l1",523,6.65730311227287e-52,0.227228593144264,0.13,0.115,1.806326053453e-47,"Control",0.015,"EPS15L1"
"Sema5a",769,4.02604207921246e-252,-0.73538771464828,0.096,0.136,1.09238599735272e-247,"4hours",-0.04,"SEMA5A"
"Sema5a",2340,0,1.06375654089734,0.229,0.112,0,"14days",0.117,"SEMA5A"
"Sema5a",1512,5.55693722847575e-196,-0.793839592783841,0.077,0.142,1.50776377820232e-191,"12hours",-0.065,"SEMA5A"
"Sema5a",524,1.21279272598884e-51,-0.29259841420478,0.104,0.138,3.29067050342551e-47,"Control",-0.034,"SEMA5A"
"Rbfox2",526,5.23026593428027e-51,0.214578467160973,0.112,0.101,1.41912805594826e-46,"Control",0.011,"RBFOX2"
"Rbfox2",1216,4.55494033982758e-25,-0.208882574918057,0.081,0.106,1.23589196240542e-20,"4hours",-0.025,"RBFOX2"
"Secisbp2l",527,7.80541182204924e-51,0.20803885220953,0.113,0.101,2.11784238967662e-46,"Control",0.012,"SECISBP2L"
"Secisbp2l",1892,1.13476800017927e-27,-0.224075620780301,0.082,0.107,3.07896601488642e-23,"12hours",-0.025,"SECISBP2L"
"Atrn",528,1.3467155014424e-50,0.211194417220609,0.103,0.092,3.65404317006367e-46,"Control",0.011,"ATRN"
"Trak1",529,2.59383011579727e-50,0.240567111796636,0.125,0.107,7.03783925319272e-46,"Control",0.018,"TRAK1"
"Trak1",1825,6.91388397142163e-42,-0.293880270869755,0.084,0.116,1.87594413796583e-37,"12hours",-0.032,"TRAK1"
"Wnk3",2126,5.30619128012456e-198,-0.434891818381865,0.047,0.11,1.4397288800362e-193,"2days",-0.063,"WNK3"
"Wnk3",530,9.01427027134391e-50,0.216964293261026,0.121,0.094,2.44584195272374e-45,"Control",0.027,"WNK3"
"Grip1",531,1.00366611388804e-49,-0.333172816999168,0.077,0.107,2.72324726681242e-45,"Control",-0.03,"GRIP1"
"Grip1",1713,3.58493811951848e-75,0.348056361365698,0.116,0.097,9.7270125996895e-71,"12hours",0.019,"GRIP1"
"Abl1",575,0,1.76653777603496,0.52,0.215,0,"4hours",0.305,"ABL1"
"Abl1",1701,7.08037256188283e-85,0.263521877365525,0.247,0.25,1.92111748721567e-80,"12hours",-0.003,"ABL1"
"Abl1",532,1.45265195877646e-49,-0.288186068391457,0.247,0.25,3.94148055974817e-45,"Control",-0.003,"ABL1"
"Abl1",2375,0,-2.53748964550418,0.112,0.277,0,"14days",-0.165,"ABL1"
"Abl1",1987,0,-0.868335098705962,0.205,0.258,0,"2days",-0.053,"ABL1"
"Lin52",533,2.85521253371818e-49,0.205818596576876,0.126,0.102,7.74704816773753e-45,"Control",0.024,"LIN52"
"Ankrd33b",2528,1.1497493290267e-90,-0.463323443493408,0.1,0.122,3.11961485444816e-86,"14days",-0.022,"ANKRD33B"
"Ankrd33b",534,6.42902520741322e-49,-0.302679176779608,0.111,0.121,1.74438740952743e-44,"Control",-0.01,"ANKRD33B"
"Ankrd33b",579,0,1.49422960019934,0.202,0.108,0,"4hours",0.094,"ANKRD33B"
"Ankrd33b",1768,4.62415697839969e-59,0.320210004698823,0.153,0.112,1.25467251294919e-54,"12hours",0.041,"ANKRD33B"
"Ankrd33b",2858,1.61611705914412e-184,-0.738372660407896,0.073,0.129,4.38501041657573e-180,"6weeks",-0.056,"ANKRD33B"
"Ankrd33b",2018,4.27804340506938e-296,-0.571907655437648,0.106,0.121,1.16076151709747e-291,"2days",-0.015,"ANKRD33B"
"Sorbs2",1143,1.40700328757975e-46,-0.354803151280049,0.071,0.101,3.81762202019012e-42,"4hours",-0.03,"SORBS2"
"Sorbs2",3107,9.8288029262648e-51,0.287683617177491,0.125,0.091,2.66684909798343e-46,"6weeks",0.034,"SORBS2"
"Sorbs2",2744,3.05743945619375e-24,0.216721181177753,0.117,0.093,8.29575047649049e-20,"14days",0.024,"SORBS2"
"Sorbs2",535,8.61702780717046e-49,-0.274565300074909,0.085,0.101,2.33805815491956e-44,"Control",-0.016,"SORBS2"
"Tmem131",536,1.04322422692126e-48,0.238339381139295,0.102,0.081,2.83058029490546e-44,"Control",0.021,"TMEM131"
"Kdm5a",537,1.05414139377789e-48,0.222027575832897,0.101,0.087,2.86020184373754e-44,"Control",0.014,"KDM5A"
"Scamp2",538,1.09510211547121e-48,0.251273467999757,0.109,0.09,2.97134056990802e-44,"Control",0.019,"SCAMP2"
"Scamp2",1642,2.62946297883841e-109,-0.444514654729771,0.055,0.102,7.13452190048226e-105,"12hours",-0.047,"SCAMP2"
"Actn4",539,3.25197328236431e-48,-0.208755363787359,0.125,0.159,8.82357910703909e-44,"Control",-0.034,"ACTN4"
"Actn4",841,2.10934934414908e-192,0.622637643246205,0.205,0.145,5.72329757547969e-188,"4hours",0.06,"ACTN4"
"Actn4",2887,2.16168991654754e-145,-0.43994799656292,0.1,0.164,5.86531325056843e-141,"6weeks",-0.064,"ACTN4"
"Xpr1",540,4.46979368037381e-48,0.231681585980048,0.102,0.083,1.21278911929582e-43,"Control",0.019,"XPR1"
"Pcbp3",3006,6.5227028106587e-77,-0.254127399168422,0.087,0.101,1.76980495361602e-72,"6weeks",-0.014,"PCBP3"
"Pcbp3",911,1.41313775761232e-131,0.325758688293803,0.108,0.097,3.83426667772952e-127,"4hours",0.011,"PCBP3"
"Pcbp3",541,7.18401195665603e-48,-0.258499371006773,0.075,0.105,1.94923796419948e-43,"Control",-0.03,"PCBP3"
"Pcbp3",1664,7.18948096798463e-99,0.266961307960675,0.108,0.097,1.95072187104327e-94,"12hours",0.011,"PCBP3"
"Cacna2d3",542,5.63972417974779e-46,0.224528961721277,0.1,0.083,1.53022636169097e-41,"Control",0.017,"CACNA2D3"
"Tbc1d14",3174,8.51809929218335e-34,0.207072685045112,0.101,0.086,2.31121588094811e-29,"6weeks",0.015,"TBC1D14"
"Tbc1d14",543,5.8647032223467e-46,0.252268916217945,0.104,0.085,1.59126992531933e-41,"Control",0.019,"TBC1D14"
"Mcu",1474,1.9462544268178e-232,0.613536069295942,0.239,0.146,5.28077213628474e-228,"12hours",0.093,"MCU"
"Mcu",2499,1.30430703867234e-107,-0.50296393622185,0.119,0.169,3.53897628802967e-103,"14days",-0.05,"MCU"
"Mcu",831,3.15637485364458e-198,0.453340866164022,0.185,0.158,8.56419189039385e-194,"4hours",0.027,"MCU"
"Mcu",2968,9.64388066502185e-89,-0.281957050499207,0.12,0.17,2.61667414084038e-84,"6weeks",-0.05,"MCU"
"Mcu",544,8.2424817779997e-46,-0.239155125690513,0.133,0.169,2.23643258082466e-41,"Control",-0.036,"MCU"
"Chdh",2428,7.23029523809317e-172,0.440973343241246,0.137,0.101,1.96179600695182e-167,"14days",0.036,"CHDH"
"Chdh",545,1.09271535739559e-45,0.224626875593647,0.131,0.1,2.96486457922146e-41,"Control",0.031,"CHDH"
"Chdh",1470,2.9338571279922e-235,-0.557449221435679,0.071,0.114,7.96043454538123e-231,"12hours",-0.043,"CHDH"
"Ppp1r10",546,3.27916193943084e-45,0.244302966168193,0.1,0.083,8.89735009025771e-41,"Control",0.017,"PPP1R10"
"Sos1",547,4.59332378696639e-44,0.231653687085658,0.106,0.091,1.24630654311759e-39,"Control",0.015,"SOS1"
"Smad6",548,5.1311695160723e-43,0.242617072926284,0.113,0.089,1.3922402247959e-38,"Control",0.024,"SMAD6"
"Smad6",2603,7.66245185585494e-66,0.284633584654975,0.127,0.087,2.07905306204912e-61,"14days",0.04,"SMAD6"
"Smurf2",549,1.37028026500973e-42,0.241493233319175,0.129,0.109,3.71798144305091e-38,"Control",0.02,"SMURF2"
"Insr",550,1.66120198085741e-42,0.251115989574996,0.109,0.086,4.50733933466041e-38,"Control",0.023,"INSR"
"Hmox2",551,1.26972950213233e-41,0.215592052400072,0.111,0.095,3.44515705813566e-37,"Control",0.016,"HMOX2"
"Hmox2",1228,9.26924567067005e-17,-0.207614628091205,0.079,0.101,2.5150244278229e-12,"4hours",-0.022,"HMOX2"
"Braf",552,2.32674878892362e-41,0.221328216504454,0.109,0.092,6.31316748898646e-37,"Control",0.017,"BRAF"
"Erbin",553,3.77475695396658e-41,-0.22649497063622,0.093,0.121,1.02420480431975e-36,"Control",-0.028,"ERBIN"
"Erbin",1818,4.17141770367927e-43,0.256071376983078,0.145,0.11,1.1318307655393e-38,"12hours",0.035,"ERBIN"
"Erbin",2698,1.85817962558463e-37,-0.256927246264096,0.1,0.118,5.04179877809879e-33,"14days",-0.018,"ERBIN"
"Erbin",749,2.12649442899158e-282,0.630020375127656,0.155,0.11,5.76981733418286e-278,"4hours",0.045,"ERBIN"
"Erbin",3156,1.46150316790714e-38,-0.241386231208958,0.091,0.121,3.96549654548246e-34,"6weeks",-0.03,"ERBIN"
"Kalrn",555,3.53509355660793e-40,0.227063662898214,0.109,0.082,9.59176934714429e-36,"Control",0.027,"KALRN"
"Reps2",2996,3.38260147927525e-81,0.392588187714397,0.122,0.083,9.17801259371752e-77,"6weeks",0.039,"REPS2"
"Reps2",556,3.87319881410557e-40,0.255147505753022,0.106,0.085,1.05091503423126e-35,"Control",0.021,"REPS2"
"Ranbp9",557,4.3829191517127e-40,0.217104992755072,0.101,0.082,1.18921745343421e-35,"Control",0.019,"RANBP9"
"Gpc5",2873,2.58225094274922e-168,0.682347297526928,0.143,0.102,7.00642148296147e-164,"6weeks",0.041,"GPC5"
"Gpc5",912,1.43368195798782e-131,-0.713253900311804,0.086,0.113,3.89000925660834e-127,"4hours",-0.027,"GPC5"
"Gpc5",1466,6.26463130446068e-240,-0.983859817306023,0.068,0.118,1.69978241183932e-235,"12hours",-0.05,"GPC5"
"Gpc5",2442,1.33370500380138e-152,0.579089267587055,0.129,0.106,3.61874178681428e-148,"14days",0.023,"GPC5"
"Gpc5",2195,5.54248499397393e-146,-0.689219208263756,0.083,0.115,1.50384245341495e-141,"2days",-0.032,"GPC5"
"Gpc5",558,4.50188220861741e-40,0.209930222062161,0.132,0.104,1.22149569966416e-35,"Control",0.028,"GPC5"
"Tbc1d4",3153,5.6038648846193e-39,0.286771607549698,0.1,0.083,1.52049665914375e-34,"6weeks",0.017,"TBC1D4"
"Tbc1d4",560,1.47181063854909e-38,0.228794533147621,0.1,0.082,3.99346380557525e-34,"Control",0.018,"TBC1D4"
"Nhsl1",910,6.52482635723871e-132,0.366992835099111,0.155,0.132,1.77038113550958e-127,"4hours",0.023,"NHSL1"
"Nhsl1",1595,7.07337879382396e-135,0.483519696211902,0.185,0.125,1.91921986812825e-130,"12hours",0.06,"NHSL1"
"Nhsl1",2700,8.96892491674173e-37,-0.279619974288519,0.111,0.139,2.43353839765953e-32,"14days",-0.028,"NHSL1"
"Nhsl1",561,3.73657007203147e-38,-0.214776809611274,0.111,0.141,1.0138435576443e-33,"Control",-0.03,"NHSL1"
"Nhsl1",3113,3.98597437862327e-49,-0.282210414640232,0.105,0.141,1.08151442815185e-44,"6weeks",-0.036,"NHSL1"
"Me3",562,1.90779303351903e-37,0.208303714115174,0.128,0.115,5.17641483784718e-33,"Control",0.013,"ME3"
"Me3",3031,3.95475613000618e-68,0.297166995040973,0.133,0.114,1.07304398075458e-63,"6weeks",0.019,"ME3"
"Me3",2110,1.00406887826454e-212,-0.312568275744143,0.117,0.118,2.72434008739517e-208,"2days",-0.000999999999999987,"ME3"
"Me3",1660,1.09630497877091e-101,-0.544279200619581,0.077,0.126,2.97460429889911e-97,"12hours",-0.049,"ME3"
"Glyr1",563,1.55415335939721e-36,0.202653076410964,0.103,0.091,4.21688431005245e-32,"Control",0.012,"GLYR1"
"Ptpn4",564,6.12324772135105e-36,0.208550199428509,0.109,0.094,1.66142080423418e-31,"Control",0.015,"PTPN4"
"Ptpn4",1849,1.83699307995211e-37,-0.25991423543771,0.074,0.102,4.98431332383407e-33,"12hours",-0.028,"PTPN4"
"Kat6b",1844,1.71052502867256e-38,-0.284474846515233,0.082,0.112,4.64116756029727e-34,"12hours",-0.03,"KAT6B"
"Kat6b",565,2.4337962671225e-34,0.221072020711587,0.122,0.103,6.60361941158348e-30,"Control",0.019,"KAT6B"
"Arhgef1",566,6.1834776622431e-34,0.210425639438444,0.104,0.086,1.67776299409642e-29,"Control",0.018,"ARHGEF1"
"Zc3h6",567,6.57513226448448e-33,0.208608154373344,0.105,0.083,1.78403063732257e-28,"Control",0.022,"ZC3H6"
"Zc3h6",2941,1.63129456825551e-106,0.363698615142483,0.112,0.083,4.42619155204768e-102,"6weeks",0.029,"ZC3H6"
"Sorbs1",763,1.05210825939007e-266,0.628025631423941,0.181,0.136,2.85468534020307e-262,"4hours",0.045,"SORBS1"
"Sorbs1",568,1.42707452905454e-27,-0.205228842531562,0.12,0.146,3.87208131968368e-23,"Control",-0.026,"SORBS1"
"Sorbs1",1829,9.03938118830566e-41,0.280437461977132,0.164,0.137,2.45265529782297e-36,"12hours",0.027,"SORBS1"
"Sorbs1",2658,6.8332178412069e-49,-0.331453812944163,0.114,0.146,1.85405699685467e-44,"14days",-0.032,"SORBS1"
"Sorbs1",2041,7.99726082263167e-275,0.272454142385561,0.203,0.129,2.16989677900465e-270,"2days",0.074,"SORBS1"
"Sorbs1",2868,1.00282370900613e-173,-0.615265357706897,0.088,0.153,2.72096156964634e-169,"6weeks",-0.065,"SORBS1"
"Pik3r1",569,4.60076993404877e-26,0.217734289649362,0.102,0.087,1.24832690620545e-21,"Control",0.015,"PIK3R1"
"Errfi1",570,5.41124072382257e-26,-0.202673868002395,0.091,0.111,1.46823194559478e-21,"Control",-0.02,"ERRFI1"
"Errfi1",2471,3.4662779492484e-127,-0.359734824949339,0.1,0.108,9.40505195969568e-123,"14days",-0.00799999999999999,"ERRFI1"
"Errfi1",1763,7.60526415746599e-60,0.350981647077225,0.14,0.101,2.06353632384525e-55,"12hours",0.039,"ERRFI1"
"Errfi1",2237,9.84725582190494e-111,-0.205917613751344,0.114,0.106,2.67185592215747e-106,"2days",0.00800000000000001,"ERRFI1"
"Errfi1",595,0,1.06426707720738,0.143,0.102,0,"4hours",0.041,"ERRFI1"
"Errfi1",2845,3.9410392523401e-206,-0.689558455372446,0.074,0.115,1.06932218033744e-201,"6weeks",-0.041,"ERRFI1"
"Abtb2",571,3.92569991228109e-18,-0.220591462947867,0.109,0.123,1.06516015719923e-13,"Control",-0.014,"ABTB2"
"Abtb2",2554,4.01414029758786e-80,-0.458068930416836,0.085,0.127,1.08915668694451e-75,"14days",-0.042,"ABTB2"
"Abtb2",3159,3.42139475821539e-38,-0.306378082327517,0.101,0.124,9.28327039746582e-34,"6weeks",-0.023,"ABTB2"
"Abtb2",2217,3.31705333625112e-130,-0.255158124706162,0.119,0.12,9.00016081725016e-126,"2days",-0.001,"ABTB2"
"Abtb2",765,1.11876926048247e-262,0.599946110500176,0.145,0.117,3.03555663446709e-258,"4hours",0.028,"ABTB2"
"Abtb2",1538,6.16603100734334e-175,0.617785064093808,0.175,0.109,1.67302919322247e-170,"12hours",0.066,"ABTB2"
"Kif13b",1847,3.17828904156539e-38,0.296382957541885,0.116,0.11,8.62365165647936e-34,"12hours",0.00600000000000001,"KIF13B"
"Kif13b",572,2.38199678709229e-15,-0.200899997707166,0.098,0.115,6.46307188241752e-11,"Control",-0.017,"KIF13B"
"Tmem108",576,0,1.66687388396634,0.135,0.069,0,"4hours",0.066,"TMEM108"
"Gclc",1509,3.17425975728586e-197,0.651570006245853,0.129,0.065,8.61271899944372e-193,"12hours",0.064,"GCLC"
"Gclc",578,0,1.52491676324206,0.121,0.069,0,"4hours",0.052,"GCLC"
"Ugdh",583,0,1.32732612248724,0.134,0.051,0,"4hours",0.083,"UGDH"
"Prrg4",1513,1.0644369098003e-193,0.535606949476329,0.102,0.064,2.88813666736116e-189,"12hours",0.038,"PRRG4"
"Prrg4",596,0,1.05599056252129,0.121,0.064,0,"4hours",0.057,"PRRG4"
"Cachd1",602,0,0.97526958486627,0.129,0.092,0,"4hours",0.037,"CACHD1"
"Atp13a3",603,0,0.972812479305038,0.151,0.08,0,"4hours",0.071,"ATP13A3"
"Atp13a3",1633,4.30203123775491e-113,0.513463114419272,0.128,0.08,1.16727013574004e-108,"12hours",0.048,"ATP13A3"
"Acox1",2589,1.61657284784877e-69,-0.242644753478473,0.113,0.11,4.38624710806807e-65,"14days",0.003,"ACOX1"
"Acox1",605,0,0.96550593428714,0.122,0.109,0,"4hours",0.013,"ACOX1"
"Acox1",2904,7.34833701753375e-128,-0.298650285881888,0.111,0.11,1.99382428296743e-123,"6weeks",0.001,"ACOX1"
"Acox1",1495,3.18461020650145e-207,-0.823787833252544,0.062,0.119,8.64080287330037e-203,"12hours",-0.057,"ACOX1"
"B4galnt3",2232,1.66750185852893e-114,-0.44609526578434,0.101,0.12,4.52443279274654e-110,"2days",-0.019,"B4GALNT3"
"B4galnt3",612,0,0.930744479436891,0.156,0.112,0,"4hours",0.044,"B4GALNT3"
"B4galnt3",2507,8.60654010298219e-101,-0.355467775853923,0.11,0.118,2.33521252614216e-96,"14days",-0.00799999999999999,"B4GALNT3"
"Dgkh",3038,6.29445090098251e-67,-0.380263684396232,0.068,0.104,1.70787336296358e-62,"6weeks",-0.036,"DGKH"
"Dgkh",613,0,0.930238431400112,0.153,0.09,0,"4hours",0.063,"DGKH"
"Dgkh",2205,1.47518679695672e-139,-0.468715069178629,0.078,0.101,4.00262433618266e-135,"2days",-0.023,"DGKH"
"Dgkh",1893,3.01141315445092e-27,-0.266577520293753,0.079,0.101,8.17086731197168e-23,"12hours",-0.022,"DGKH"
"Tspan5",3186,1.34828911937578e-29,-0.25414543702173,0.106,0.133,3.6583128676023e-25,"6weeks",-0.027,"TSPAN5"
